,mean_temperature,max_temperature,min_temperature,mean_dewPoint,total_precipitation,mean_windSpeed,mean_visibility
2022-04-17,24.444444444444443,32.0,10.22222222222222,4.888888888888888,0.0,1.9548872,9.977908
2022-04-18,25.55555555555556,31.0,14.000000000000002,5.666666666666668,0.0,2.6751088000000003,9.977908
2022-04-19,17.944444444444443,23.72222222222222,10.999999999999998,9.555555555555555,0.0,4.1669964,7.724831999999999
2022-04-20,14.5,19.111111111111114,7.277777777777778,3.944444444444445,0.0,3.601108,9.977908
2022-04-21,15.5,21.0,4.222222222222223,0.5555555555555556,0.0,1.800554,9.977908
2022-04-22,16.944444444444443,23.77777777777778,5.0,3.8333333333333326,0.0,3.85833,9.977908
2022-04-23,16.833333333333332,20.0,12.888888888888893,7.722222222222222,0.0,2.9837752,9.977908
2022-04-24,16.944444444444443,22.22222222222222,8.88888888888889,7.333333333333335,0.0,1.800554,9.977908
2022-04-25,19.05555555555556,25.0,10.72222222222222,7.777777777777778,0.0,2.2121092,9.977908
2022-04-26,18.77777777777778,22.88888888888889,13.0,8.444444444444446,0.0,2.2635536000000003,9.977908
2022-04-27,19.0,25.88888888888889,11.72222222222222,8.88888888888889,0.0,2.4178868,9.977908
2022-04-28,18.111111111111107,24.88888888888889,10.0,7.055555555555557,0.0,2.6751088000000003,9.977908
2022-04-29,20.33333333333333,27.61111111111111,8.0,2.999999999999999,0.0,2.3664424,9.977908
2022-04-30,22.55555555555556,30.0,8.88888888888889,2.7777777777777777,0.0,2.1092204,9.977908
2022-05-01,23.88888888888889,30.61111111111111,11.72222222222222,3.4999999999999982,0.0,2.4178868,9.977908
2022-05-02,20.500000000000004,27.0,11.88888888888889,3.277777777777777,0.0,3.7039968,9.977908
2022-05-03,16.666666666666668,23.277777777777786,11.72222222222222,8.277777777777779,0.0,3.9097744,9.977908
2022-05-04,17.38888888888889,23.000000000000004,9.611111111111107,5.611111111111112,0.0,1.5947764,9.977908
2022-05-05,21.55555555555556,28.77777777777778,8.0,3.944444444444445,0.0,1.9034428,9.977908
2022-05-06,24.72222222222222,32.27777777777778,10.0,3.2222222222222205,0.0,2.3664424,9.977908
2022-05-07,25.0,33.0,9.72222222222222,2.3888888888888875,0.0,2.057776,9.977908
2022-05-08,26.5,35.72222222222222,10.5,1.0555555555555547,0.0,2.314998,9.977908
2022-05-09,28.77777777777778,37.0,12.388888888888888,-0.8333333333333334,0.0,2.5207756000000003,9.977908
2022-05-10,28.666666666666668,36.5,13.0,-1.6666666666666667,0.0,2.4178868,9.977908
2022-05-11,28.55555555555556,35.111111111111114,14.61111111111111,3.3888888888888897,0.0,2.8808864,9.977908
2022-05-12,26.22222222222222,32.0,16.11111111111111,4.833333333333335,0.0,3.4467748,9.977908
2022-05-13,28.33333333333333,37.0,13.22222222222222,4.388888888888888,0.0,2.2121092,9.977908
2022-05-14,28.000000000000004,33.388888888888886,17.0,9.166666666666666,0.0,2.7779976000000004,9.977908
2022-05-15,24.88888888888889,31.11111111111111,17.0,10.5,0.0,3.086664,9.977908
2022-05-16,26.55555555555556,33.5,15.88888888888889,11.11111111111111,0.0,1.3375544,9.977908
2022-05-17,27.77777777777778,36.888888888888886,15.88888888888889,9.72222222222222,0.0,1.9548872,9.977908
2022-05-18,28.83333333333333,38.0,16.27777777777778,9.611111111111107,0.0,2.0063316,9.977908
2022-05-19,32.611111111111114,41.72222222222222,,2.6111111111111125,0.0,2.057776,9.977908
2022-05-20,37.833333333333336,42.11111111111112,24.0,-6.0555555555555545,0.0,5.401662,8.207633999999999
2022-05-21,31.05555555555556,39.11111111111112,21.38888888888889,14.333333333333334,0.0,3.343886,9.977908
2022-05-22,26.666666666666668,33.22222222222222,17.61111111111111,13.666666666666666,0.0,2.4693312,9.977908
2022-05-23,28.55555555555556,36.388888888888886,17.22222222222222,11.444444444444445,0.0,2.7779976000000004,9.977908
2022-05-24,23.166666666666668,30.22222222222222,16.0,12.111111111111107,0.0,3.7554412,7.563898
2022-05-25,23.38888888888889,31.27777777777778,13.0,8.333333333333334,0.0,2.0063316,9.977908
2022-05-26,27.55555555555556,36.77777777777778,13.0,4.833333333333335,0.0,2.2635536000000003,9.977908
2022-05-27,29.666666666666668,40.0,16.27777777777778,4.222222222222223,0.0,4.372774,9.977908
2022-05-28,30.22222222222222,36.27777777777778,19.0,8.333333333333334,0.0,3.9612188,9.977908
